-0.058403697	0.026040444	-0.060663316	0.08819179	0.0016200148	-0.053253476	-0.010188226	0.0761893	-0.09414683	-0.05218375	-0.016064966	-0.1250354	-0.018374754	0.035533763	-0.014523254	-0.005669041
0.025055138	-0.04596904	-0.02258484	-0.009847206	0.01453012	-0.07494545	-0.026327902	-0.0068766274	-0.07997743	-0.008835941	-0.040831637	-0.13958879	-0.017556744	0.045813452	-0.03903061	0.0025018698
-0.0376623	-0.09551293	-0.068332605	0.095068626	-0.008410598	-0.009753732	-0.09645952	0.04395445	-0.056851856	0.02126451	-0.008180265	-0.10333618	0.039221894	0.06458883	-0.04399776	0.017302403
-0.034278218	-0.0215468	0.009468883	0.033344347	0.017360356	-0.047393758	-0.09204381	-0.016602267	-0.010217056	-0.026508898	-0.0010359425	-0.08909426	-0.005931636	0.053597946	0.04080952	0.001327967
-0.033090346	-0.005125184	-0.025144346	0.017100707	-0.008939942	-0.029755486	-0.023097478	0.0006042661	-0.07152522	-0.07462333	0.003292366	-0.09032072	0.049915716	0.0595785	0.03523588	-0.00035401355
0.007450572	-0.059438296	0.017594919	0.069335975	0.019380685	-0.068029225	-0.031290162	-0.015691534	-0.065179735	-0.00025272247	0.010425271	-0.098682575	-0.021780532	0.0073282174	0.10492157	-0.054469593
-0.022861447	-0.030674374	-0.0016572642	0.061384894	0.066491194	-0.07083894	-0.08743617	0.015858214	-0.06600692	-0.032675613	-0.077252105	-0.13928324	-0.025099069	0.090355635	-0.0136522325	0.006766756
-0.017160254	-0.029791303	0.0057014655	0.07654497	0.046679474	-0.035623215	-0.0014076636	0.04491686	-0.049358964	-0.04489079	-0.024505232	-0.11595329	0.010818269	0.046085134	-0.049859207	-0.07911706
-0.013980336	-0.030911183	-0.059289455	0.09805853	0.012007002	-0.029165866	-0.06298045	0.010403564	-0.010734086	-0.00388567	0.04529523	-0.17255615	-0.03177507	0.053598028	-0.031239746	-0.06507042
-0.008576792	-0.022954322	-0.034246936	0.08521034	-0.005998231	-0.0089914575	-0.101988666	-0.042064007	-0.07733907	0.037617184	-0.0101636965	-0.04510781	0.02186945	0.037341576	-0.07025708	0.011854873
-0.06428104	-0.0052527846	-0.04147663	0.020911537	0.07668893	-0.12626399	-0.050355453	0.041872945	-0.05043323	0.033817384	-0.013332495	-0.11507924	0.018049102	0.051226225	-0.0019245276	0.03915429
-0.034177404	-0.075038895	0.026733214	0.056086276	-0.05290969	-0.105331905	-0.07467605	0.011617625	-0.0071572443	-0.03202837	0.043632463	-0.021401595	-0.09780579	0.079747155	-0.050179355	0.040857196
-0.037191007	-0.020210378	-0.05861887	-0.02119773	0.042851727	0.024141416	0.0013122368	0.08439797	0.033763397	-0.0008900432	-0.01766818	-0.11023553	-0.07078764	0.04317833	0.0020649997	0.03205938
0.03650745	-0.013048634	0.09111175	0.049165364	0.0608376	-0.01037975	0.014357982	0.052116185	0.009506505	-0.10829585	-0.031302385	-0.1389327	0.087989315	0.046684757	-0.15115155	0.06292844
0.039353784	-0.099775024	-0.07297321	0.015723186	-0.097331055	-0.03315402	-0.081923485	0.0076525803	-0.025078144	0.025927462	0.03401595	-0.11305069	-0.12433188	0.032050602	0.0033840628	-0.01902042
0.032210134	-0.05629301	-0.022810934	0.10001572	-0.0016633493	-0.0624644	-0.007425835	0.039249193	0.006507909	-0.0050175157	-0.050576642	-0.14047211	0.061429176	0.031538323	-0.025271326	-0.014543913
0.006181817	-0.0378518	0.03564517	0.033010356	0.07438177	-0.06460738	-0.021381237	0.056508757	0.01849533	0.028591774	-0.00084276136	-0.107682265	-0.083565004	-0.055631764	-0.032737087	-0.0012610434
0.06346584	-0.04924695	-0.0027073498	0.015372202	0.022750203	-0.06757679	0.0037666797	0.016992787	-0.051671546	-0.03627463	-0.024206055	-0.100242615	-0.025509972	-0.07280716	-0.009682312	0.032799482
-0.012020602	-0.04544513	0.0841442	-0.039479107	0.018297803	-0.06175065	0.046517447	-0.0056487108	-0.17003292	-0.0004536055	-0.037284557	-0.12503974	0.013669282	0.09475696	0.08980196	0.028044418
-0.052481063	-0.06936051	-0.019277146	0.013234468	-0.074847855	0.0511699	-0.0012439216	0.018853653	-0.006848468	-0.025769357	-0.065108225	-0.10593405	-0.012901283	0.048489537	-0.020545583	0.023420725
0.054178245	-0.062005464	0.064697	0.15096371	0.00632499	0.0049274694	-0.010515634	-0.04343646	0.025933739	-0.052785564	-0.0047717565	-0.07032588	-0.03434342	-0.113991335	0.056734517	-0.090630114
-0.033752635	-0.0706561	0.026419276	0.0041584577	-0.013930249	-0.12405021	-0.06371482	0.007844181	-0.008661368	-0.05364705	-0.026705157	-0.112012036	-0.079920694	0.071776904	-0.052779507	-0.033149473
-0.0449526	-0.12770425	0.0012303892	-0.060559016	-0.06350412	0.010593714	-0.03562388	-0.049877893	-0.13358817	0.10713615	-0.0024947042	-0.06434618	-0.007749223	-0.052386712	-0.014818931	0.018501444
0.04204206	-0.03290965	0.09526971	0.010142672	-0.03789008	-0.039199486	0.08229072	0.023187378	0.02463216	-0.07890816	-0.032055564	-0.070797704	0.0038534575	0.11779669	0.0083689075	0.04712169
0.019622648	-0.13367394	0.030807456	0.04230608	0.016140144	-0.06343766	-0.052491494	0.019804996	-0.018789614	0.0044067116	0.075424366	-0.04310281	0.030505694	-0.030583719	0.13847041	-0.06742609
0.017060352	-0.087175354	0.060725607	-0.0057681943	0.1266557	0.009678344	-0.060213696	0.059597626	-0.004287749	-0.013566232	0.018951952	-0.026185129	0.0056187036	-0.05215976	-0.04259949	0.0066258335
-0.05440085	0.0002074554	-0.034132227	0.023489337	0.07931888	-0.022518015	-0.044175223	0.005770649	-0.04104339	-0.027366893	0.031778466	0.022602363	-0.00038019757	-0.04237867	-0.02286629	-0.086447746
0.032771133	-0.0437525	0.043513663	0.049299546	0.0582725	-0.077479236	0.024098188	-0.010578424	-0.0001577074	-0.032956775	-0.013034023	-0.0316382	-0.044866737	0.009470579	-0.0012392985	-0.00831636
0.064619884	0.081544474	-0.07124733	0.057425868	0.007339508	-0.05842665	-0.01545179	0.06568338	-0.071474075	-0.009717196	0.079531714	-0.07917037	-0.069277756	-0.049239658	-0.018109743	-0.03981401
-0.04212349	-0.042958174	-0.091494374	0.0023994544	-0.06436944	-0.017328545	-0.063999064	0.017750772	0.08820652	0.008551744	0.030113304	-0.05630868	-0.057225127	-0.023539947	0.08465964	-0.035534058
0.02065683	-0.058982775	-0.017754829	0.106561124	0.011570651	0.051627725	-0.025816355	-0.015496937	0.0014719124	-0.06693946	0.009418157	-0.0029324468	0.111419305	0.05739445	-0.0070335316	0.09952629
-0.017507585	0.0058273617	0.032514244	-0.01716432	0.04197369	0.011656325	-0.030535799	0.09131461	-0.017007228	-0.053623747	0.03476121	0.08621693	0.026076764	0.05675242	-0.075853266	-0.017961832
0.058607664	-0.07249443	0.014683556	0.08760805	0.07063559	-0.11753421	0.021153996	0.013871756	-0.048397366	-0.006045157	-0.0020754936	-0.16561238	-0.11158746	-0.002198693	-0.022978786	-0.0038719228
-0.030925632	0.05710339	-0.05053682	-0.11967127	0.07538336	0.058348507	0.009725998	0.04252195	0.038357962	-0.1366775	-0.00398311	-0.03716389	-0.07335948	0.051309004	-0.07243237	0.034477204
0.0016524107	-0.055508	0.13351038	0.005581397	0.033288244	-0.021159904	-0.012397341	-0.010285386	-0.00652333	-0.023390537	0.040274724	-0.04290568	0.014186967	0.07194982	-0.050336227	-0.11355504
-0.06012343	-0.081264324	-0.05897555	-0.033346966	0.049914252	0.052318964	-0.07569398	0.11710753	0.0033105665	0.00093909254	-0.011288258	0.027807249	-0.15264149	0.018902125	0.016582288	-0.040307667
0.06455234	0.06176975	-0.0068489653	-0.084185444	-0.048857376	0.008209336	-0.04663456	-0.018120235	-0.06480574	0.028849164	0.0019761182	-0.018880112	-0.0039949464	0.037617736	-0.045392144	0.029883029
-0.011091031	-0.11040893	0.03555254	-0.060617767	-0.08005269	0.009784161	-0.032123633	-0.076490566	-0.0047300784	-0.03967736	-0.04719713	-0.1557501	-0.0012277319	0.023930142	-0.08795672	-0.04342557
0.001354946	0.078175865	0.054798704	0.051678695	-0.0798427	-0.0027095873	-0.019223958	0.00813921	0.0043287133	-0.07669774	-0.11600643	-0.014907474	-0.056690946	-0.05566988	-0.009711201	-0.0023183054
-0.047782633	-0.058087658	0.039913926	0.048050284	-0.09308009	-0.021764364	-0.019650092	-0.01872778	-0.07762555	0.019976687	0.043208014	-0.13878503	0.061738435	0.023711456	0.08623778	0.07324068
0.01870092	-0.035712134	-0.013464787	0.029942695	0.0035939303	-0.057492062	-0.02995355	-0.00954973	-0.06169167	-0.049355496	0.17549837	-0.16799325	-0.11249423	0.011234177	-0.005165714	-0.044108685
0.018722653	-0.014742538	0.0037078247	0.03803762	-0.05996632	-0.0776227	0.03091105	-0.000888892	-0.022032468	-0.04323721	0.018644208	-0.12920576	0.046345316	-0.015965624	-0.060833473	-0.0040074317
0.08863461	-0.03464734	-0.019191923	0.0024180221	-0.049577095	-0.052728742	0.06580384	0.07235985	-0.017507536	-0.025220549	0.11658669	-0.12693	0.0032101332	0.06928156	-0.077258766	0.01766676
0.085906595	-0.047823247	-0.034970522	-0.011001884	0.11173374	-0.066539764	-0.10177607	0.024751516	-0.017238172	-0.1047171	0.025680866	-0.03892204	0.052794106	-0.10355867	0.011387473	-0.013964282
0.032108046	-0.013721751	-0.021650013	0.017780771	0.07896983	-0.011966992	0.07518875	0.078447625	0.030705415	0.052777767	-0.01975328	0.0486262	-0.055876926	-0.023053486	0.009270915	-0.002995234
0.10553103	-0.03660894	0.0045743333	0.015189583	0.13049436	-0.042717945	-0.009195261	0.044336677	0.02932213	-0.098859385	-0.0122462595	-0.003469547	-0.09540753	0.028364567	-0.06201003	0.028541373
-0.02128435	0.028248336	-0.042652857	0.05510182	0.032414597	0.04663583	0.008632949	-0.00013403215	0.019575767	-0.04750667	-0.025955105	0.03332585	-0.0407279	0.035892494	-0.07841064	0.080236144
0.0026432013	-0.027598124	-0.0042641875	0.18873072	0.030468978	0.012114016	-0.024933916	0.039062776	-0.051051117	0.06964315	0.022406913	-0.042083796	-0.08509194	0.004124063	0.043664	-0.07533229
0.054692373	-0.008952571	0.010774333	-0.006652377	0.02018658	-0.03193952	-0.042884026	0.059788056	0.0063877753	-0.06962958	0.07585301	0.05021063	-0.011395411	0.035248507	0.07059327	-0.03158193
0.017135115	0.04709327	0.023405636	0.036632832	-0.049907338	-0.031958755	0.00034575508	0.06139602	-0.0019522705	-0.03491715	-0.047562703	-0.14759302	-0.106850505	-0.018210497	-0.1496716	0.08683288
-0.05829616	-0.10729338	0.010201363	-0.05975136	0.048665136	0.06867282	-0.13173522	0.01748639	-0.044706315	-0.041993048	0.028678395	0.007539748	-0.06130993	0.038531385	0.0825193	0.008763236
-0.023760842	-0.063909404	-0.028378721	-0.056011725	-0.004229533	-0.044475496	-0.088701844	0.016642103	-0.18790418	0.07743617	-0.0654264	-0.0655364	-0.009483972	-0.007861537	-0.006174366	-0.04243964
-0.03730787	-0.07090711	-0.06257798	-0.11532462	0.032910507	0.012797114	-0.061836295	0.009010654	-0.03207554	0.064385116	-0.00088884967	-0.003627604	0.107473224	0.09146717	0.02023271	0.07811606
-0.09192931	-0.102020055	0.08047415	-0.07192907	0.06981126	0.049175773	-0.0025168122	-0.033630755	-0.058903236	0.11638479	-0.052407786	-0.07983505	0.006151285	-0.032838985	-0.026352474	-0.010002906
0.0014389603	-0.07545415	-0.0069343573	0.0790312	0.06262151	-0.035090603	-0.037749868	0.03182021	-0.019340005	0.06340157	-0.1401093	-0.029677797	-0.0028145206	-0.060215596	-0.029449333	-0.029109592
0.014326936	-0.0242079	0.061865676	0.022588268	-0.10412642	0.040390674	-0.033753235	0.015523236	-0.07991445	0.020719154	-0.04480979	-0.122910164	-0.09204692	0.046388112	-0.020588433	-0.05772438
0.063963234	-0.04876936	-0.03391	0.05361822	-0.008700593	-0.07570922	-0.0743369	0.025300197	0.03130979	-0.030214671	-0.106320865	-0.10012922	0.016907817	-0.0065364833	0.0014046191	0.14262871
-0.0076065185	-0.034326904	-0.07191062	-0.001282104	0.062440973	-0.0986519	-0.024431478	0.08957322	-0.08984661	-0.09136366	0.04201473	-0.15568717	0.12833323	0.0278302	-0.03165736	-0.04817704
-0.0040473402	0.030577224	-0.14342007	0.25183472	0.08876164	-0.072295375	-0.047078487	-0.06320616	-0.09825262	-0.095569916	0.0214525	-0.28360948	-0.061209783	0.16234861	-0.24546854	-0.33543938
